1.000000000000000000e+00 2.952139038264006921e+00
1.041392683982849121e+00 2.175924908719322204e+00
1.079181194305419922e+00 3.147260677735608247e+00
1.113943338394165039e+00 3.447453350257129845e+00
1.146128058433532715e+00 3.347995730752742372e+00
1.176091313362121582e+00 2.641985470774055766e+00
1.204120039939880371e+00 3.397538289225372043e+00
1.230448961257934570e+00 3.418765133188986560e+00
1.255272507667541504e+00 3.318973647833345808e+00
1.278753638267517090e+00 2.702767398219016126e+00
1.301030039787292480e+00 3.642998934989660764e+00
1.322219252586364746e+00 3.734517636502052707e+00
1.342422723770141602e+00 2.997905606705049131e+00
1.361727833747863770e+00 3.448827390584115804e+00
1.380211234092712402e+00 3.480283623100945078e+00
1.397940039634704590e+00 3.644803627731741269e+00
1.414973378181457520e+00 3.351864451619163798e+00
1.431363821029663086e+00 3.202259395995591174e+00
1.447158098220825195e+00 2.476172446052584686e+00
1.462398052215576172e+00 3.300804549479009697e+00
1.477121233940124512e+00 2.877073296241134059e+00
1.491361737251281738e+00 3.474664467486189956e+00
1.505149960517883301e+00 3.595466256992668974e+00
1.518513917922973633e+00 3.388114822468865750e+00
1.531478881835937500e+00 2.683461167092615618e+00
1.544068098068237305e+00 3.329843028816997563e+00
1.556302547454833984e+00 3.416169734664577184e+00
1.568201780319213867e+00 3.221549646513322429e+00
1.579783558845520020e+00 2.442251588779030147e+00
1.591064572334289551e+00 3.546253873259429312e+00
1.602059960365295410e+00 2.436090393566698875e+00
1.612783908843994141e+00 3.476928923054923626e+00
1.623249292373657227e+00 1.662301102289537758e+00
1.633468508720397949e+00 3.275935305023388810e+00
1.643452644348144531e+00 3.169904059594301771e+00
1.653212547302246094e+00 3.426263914747881945e+00
1.662757873535156250e+00 3.170183833664678819e+00
1.672097921371459961e+00 2.552639719274951258e+00
1.681241273880004883e+00 1.512031952108461530e+00
1.690196037292480469e+00 2.864394542668158294e+00
1.698969960212707520e+00 2.662558034955704755e+00
1.707570195198059082e+00 3.461523975297963851e+00
1.716003298759460449e+00 3.215472619282403244e+00
1.724275827407836914e+00 3.405363029545236841e+00
1.732393741607666016e+00 2.832929118113901801e+00
1.740362644195556641e+00 3.109219343079083764e+00
1.748188018798828125e+00 2.854489125906703784e+00
1.755874872207641602e+00 2.681546867039901194e+00
1.763427972793579102e+00 1.633767510681926272e+00
1.770852088928222656e+00 2.259486131772687756e+00
1.778151273727416992e+00 2.969706387480640863e+00
1.785329818725585938e+00 1.750537672592039184e+00
1.792391777038574219e+00 2.382499971373849057e+00
1.799340486526489258e+00 3.102557023923219859e+00
1.806180000305175781e+00 2.874371404440598354e+00
1.812913298606872559e+00 2.537489134432270532e+00
1.819543957710266113e+00 2.519987844374123931e+00
1.826074838638305664e+00 3.216719840701587785e+00
1.832508921623229980e+00 1.859472165534590937e+00
1.838849067687988281e+00 1.965431650771063632e+00
1.845098018646240234e+00 3.231226352048278017e+00
1.851258397102355957e+00 2.622466274060580194e+00
1.857332468032836914e+00 2.923414895417050019e+00
1.863322854042053223e+00 2.796998189577557969e+00
1.869231700897216797e+00 2.802474128733212666e+00
1.875061273574829102e+00 2.957212588783678431e+00
1.880813598632812500e+00 2.588293668968066008e+00
1.886490702629089355e+00 2.848703803613719998e+00
1.892094612121582031e+00 1.290169014712792883e+00
1.897627115249633789e+00 2.239576077923107089e+00
1.903090000152587891e+00 3.230722860186552303e+00
1.908485054969787598e+00 2.406218053541091084e+00
1.913813829421997070e+00 2.990479444905100870e+00
1.919078111648559570e+00 3.218307061521422430e+00
1.924279332160949707e+00 2.857473871766873508e+00
1.929418921470642090e+00 2.742415135320185104e+00
1.934498429298400879e+00 3.468636984053826922e+00
1.939519286155700684e+00 2.566701842827745939e+00
1.944482684135437012e+00 2.538993121328950942e+00
1.949390053749084473e+00 2.991742853357633791e+00
1.954242467880249023e+00 2.691883491965530784e+00
1.959041357040405273e+00 3.239885750021237687e+00
1.963787794113159180e+00 3.503047630818011182e+00
1.968482971191406250e+00 2.760750318345066123e+00
1.973127841949462891e+00 2.520202565842141418e+00
1.977723598480224609e+00 3.255313957970526584e+00
1.982271194458007812e+00 2.803529705056684307e+00
1.986771702766418457e+00 3.084987059333173409e+00
1.991226077079772949e+00 2.533335244448189805e+00
1.995635151863098145e+00 3.060686030671964986e+00
2.000000000000000000e+00 2.797352218978697458e+00
2.004321336746215820e+00 3.259223671931852806e+00
2.008600234985351562e+00 3.124305436382566636e+00
2.012837171554565430e+00 3.056920230313000530e+00
2.017033338546752930e+00 3.025917123542039899e+00
2.021189212799072266e+00 2.822079246463925717e+00
2.025305747985839844e+00 2.613034336235065425e+00
2.029383659362792969e+00 2.991135801040242903e+00
2.033423662185668945e+00 1.501706131058933247e+00
2.037426471710205078e+00 2.301911228509993190e+00
2.041392803192138672e+00 2.556961980458032802e+00
2.045322895050048828e+00 3.264358471894966307e+00
2.049217939376831055e+00 2.906847162991665456e+00
2.053078413009643555e+00 3.199584568923762085e+00
2.056904792785644531e+00 3.466555456926769363e+00
2.060697793960571289e+00 3.000270777575235304e+00
2.064457893371582031e+00 3.163559161767602212e+00
2.068185806274414062e+00 3.002602890061236707e+00
2.071882009506225586e+00 3.125911720951039197e+00
2.075546979904174805e+00 2.023173661021992142e+00
2.079181194305419922e+00 3.211557916765042098e+00
2.082785367965698242e+00 3.068155165421010633e+00
2.086359739303588867e+00 3.211056278233246353e+00
2.089905023574829102e+00 3.151357555462058091e+00
2.093421697616577148e+00 2.186928185995415053e+00
2.096909999847412109e+00 2.368390569051144645e+00
2.100370407104492188e+00 2.757007824913134897e+00
2.103803634643554688e+00 2.646697440774368193e+00
2.107209920883178711e+00 3.063618419443880914e+00
2.110589742660522461e+00 2.589253546724065380e+00
2.113943338394165039e+00 3.210377974731722261e+00
2.117271184921264648e+00 3.214411562156597402e+00
2.120573997497558594e+00 2.991140871349769359e+00
2.123851537704467773e+00 2.702366948167134186e+00
2.127104759216308594e+00 2.890436815245152502e+00
2.130333662033081055e+00 1.799367531692905198e+00
2.133538961410522461e+00 2.910887912388360199e+00
2.136720657348632812e+00 3.197855817853767935e+00
2.139878988265991211e+00 3.217041593269899913e+00
2.143014907836914062e+00 2.672736241142117830e+00
2.146127939224243164e+00 3.158534192081413394e+00
2.149219036102294922e+00 2.580711956319913458e+00
2.152288436889648438e+00 6.221655321244212722e-01
2.155336141586303711e+00 3.115744073972655404e+00
2.158362388610839844e+00 1.855746809654858387e+00
2.161367893218994141e+00 2.825355891269021757e+00
2.164352893829345703e+00 3.027051168579362184e+00
2.167317390441894531e+00 2.796629025982747763e+00
2.170261621475219727e+00 1.821671702899822165e+00
2.173186302185058594e+00 2.818179555829138927e+00
2.176091194152832031e+00 2.148262752294986644e+00
2.178977012634277344e+00 3.423233697692185551e+00
2.181843519210815430e+00 3.046471553807343913e+00
2.184691429138183594e+00 1.231484714566168925e+00
2.187520742416381836e+00 3.246319141705548361e+00
2.190331697463989258e+00 2.905098882939293858e+00
2.193124532699584961e+00 3.158669309366742617e+00
2.195899724960327148e+00 3.165163447253330098e+00
2.198657035827636719e+00 2.600332739175384766e+00
2.204119920730590820e+00 2.859392934715649925e+00
2.206825971603393555e+00 3.462555728985179826e+00
2.209515094757080078e+00 3.120616231677110886e+00
2.212187528610229492e+00 2.393235967163247491e+00
2.214843750000000000e+00 2.273978823087729584e+00
2.217483997344970703e+00 3.019226378878609562e+00
2.220108032226562500e+00 1.509050698432936821e+00
2.222716569900512695e+00 2.595855207736557091e+00
2.227886676788330078e+00 2.874817288078155730e+00
2.230448961257934570e+00 2.814428207049479713e+00
2.232996225357055664e+00 2.689305405543592986e+00
2.235528469085693359e+00 2.812183704028521358e+00
2.238046169281005859e+00 2.480602215837656388e+00
2.243037939071655273e+00 1.956142633997099090e+00
2.245512723922729492e+00 2.799911770757309348e+00
2.247973203659057617e+00 2.813720702431883325e+00
2.250420093536376953e+00 3.349732537871295435e+00
2.252852916717529297e+00 2.369203833855340502e+00
2.257678508758544922e+00 3.249380251227171890e+00
2.260071277618408203e+00 2.743836133554466095e+00
2.262451171875000000e+00 3.128789391184182644e+00
2.267171621322631836e+00 2.556613036470727351e+00
2.269512891769409180e+00 2.826058905895158180e+00
2.271841526031494141e+00 1.895835554386105404e+00
2.274157762527465820e+00 2.923264281812278043e+00
2.278753519058227539e+00 3.128178344762441832e+00
2.281033277511596680e+00 2.155231742615883128e+00
2.283301115036010742e+00 2.479484930229592710e+00
2.287801742553710938e+00 2.006190967913363821e+00
2.290034532546997070e+00 2.063330631259251202e+00
2.292256116867065430e+00 2.720849963387342640e+00
2.296665191650390625e+00 3.276495786980661240e+00
2.298853158950805664e+00 2.973106923177209371e+00
2.303195953369140625e+00 2.694415098752552140e+00
2.305351257324218750e+00 2.851526256346541111e+00
2.307496070861816406e+00 1.478182746220070509e+00
2.311753749847412109e+00 2.278427544926980630e+00
2.313867330551147461e+00 2.430600037910664479e+00
2.318063259124755859e+00 2.275008935292167411e+00
2.320146322250366211e+00 3.106985398146388189e+00
2.324282407760620117e+00 2.467816041443666730e+00
2.326335906982421875e+00 2.868808693195325166e+00
2.328379631042480469e+00 2.849241690422340767e+00
2.332438468933105469e+00 2.664296407666916000e+00
2.334453821182250977e+00 2.823885505191075396e+00
2.338456392288208008e+00 3.207547125553150469e+00
2.340444087982177734e+00 2.908640107982508383e+00
2.344392299652099609e+00 2.662789216541469273e+00
2.348304748535156250e+00 2.850848251791239463e+00
2.350248098373413086e+00 2.916570285762759340e+00
2.354108333587646484e+00 2.865966252564521533e+00
2.356025934219360352e+00 3.034178384893621683e+00
2.359835624694824219e+00 1.689502374834018550e+00
2.361727714538574219e+00 3.030164741166900821e+00
2.365488052368164062e+00 2.928304538549926228e+00
2.369215965270996094e+00 3.075254702747277857e+00
2.371068000793457031e+00 3.061614407462797782e+00
2.374748229980468750e+00 2.838758420693989759e+00
2.376576900482177734e+00 3.093845087833103413e+00
2.380211353302001953e+00 3.143363869436925917e+00
2.383815288543701172e+00 2.535940763227169992e+00
2.385606288909912109e+00 2.514332606694040351e+00
2.389166116714477539e+00 2.743890067947757139e+00
2.392696857452392578e+00 2.461000136392835103e+00
2.396199226379394531e+00 2.956014606289941060e+00
2.397940158843994141e+00 2.710477107973118915e+00
2.401400566101074219e+00 2.636712183249001917e+00
2.404833793640136719e+00 3.161249850898317337e+00
2.408240079879760742e+00 2.765195589429688461e+00
2.409933090209960938e+00 3.020799736373202204e+00
2.413299798965454102e+00 2.654530727250854927e+00
2.416640520095825195e+00 2.983665148068539885e+00
2.419955730438232422e+00 2.444156558578573168e+00
2.423245906829833984e+00 3.036173054209144073e+00
2.424881696701049805e+00 2.274789065517238917e+00
2.428134679794311523e+00 1.899231771270981639e+00
2.431363821029663086e+00 2.900564491391693700e+00
2.434568881988525391e+00 2.208402400668273646e+00
2.437750577926635742e+00 2.485520456160668967e+00
2.440909147262573242e+00 2.803364462094202203e+00
2.444044828414916992e+00 2.712978577142976189e+00
2.447158098220825195e+00 3.043327334279157359e+00
2.450249195098876953e+00 2.077084719288105230e+00
2.453318357467651367e+00 2.567478386803413670e+00
2.456366062164306641e+00 2.786324455513466081e+00
2.459392547607421875e+00 2.686197668742274836e+00
2.462398052215576172e+00 2.691672303924630860e+00
2.465382814407348633e+00 9.273104840734149867e-01
2.468347311019897461e+00 2.847981961459902234e+00
2.471291780471801758e+00 2.530598710029737131e+00
2.474216222763061523e+00 2.293286847345313184e+00
2.477121353149414062e+00 2.587530146199527259e+00
2.480006933212280273e+00 8.559665946884338350e-01
2.482873678207397461e+00 2.744618217971093177e+00
2.485721349716186523e+00 2.959588561303625021e+00
2.488550662994384766e+00 2.016388242658505803e+00
2.491361618041992188e+00 2.987854712982699557e+00
2.494154691696166992e+00 2.961762920643564723e+00
2.498310565948486328e+00 1.558979153235284576e+00
2.501059293746948242e+00 3.152243872033713590e+00
2.503790616989135742e+00 1.268599655201168463e+00
2.506505012512207031e+00 2.994055691304080558e+00
2.509202480316162109e+00 2.481526984735940911e+00
2.513217687606811523e+00 2.437719016705068853e+00
2.515873908996582031e+00 2.763307165575647151e+00
2.518513917922973633e+00 2.115690622180042890e+00
2.522444248199462891e+00 2.584095428821593821e+00
2.525044918060302734e+00 3.144338399513697091e+00
2.527629852294921875e+00 2.584876571112340926e+00
2.531478881835937500e+00 2.762515096428201922e+00
2.534026145935058594e+00 2.520964775259769919e+00
2.536558389663696289e+00 2.478186836339295152e+00
2.540329456329345703e+00 2.958043156779143423e+00
2.542825460433959961e+00 2.566065695461996032e+00
2.546542644500732422e+00 2.743302375099702761e+00
2.549003362655639648e+00 2.887024596309715196e+00
2.551450014114379883e+00 2.883024873481389694e+00
