1.000000000000000000e+01 1.427653366339280971e-01
1.097498765493056183e+01 1.414340977635135943e-01
1.204503540258782301e+01 1.401280638612755480e-01
1.321941148466028793e+01 1.388465193462857239e-01
1.450828778495939453e+01 1.375887755238603960e-01
1.592282793341092173e+01 1.363541693364559437e-01
1.747528400007684013e+01 1.351420621833444857e-01
1.917910261672488659e+01 1.339518388047095387e-01
2.104904144512020636e+01 1.327829062261103588e-01
2.310129700083160387e+01 1.316609406985330133e-01
2.535364493970111255e+01 1.306341581786581996e-01
2.782559402207124322e+01 1.296235848357747966e-01
3.053855508833415655e+01 1.286288365743099571e-01
3.351602650938842487e+01 1.276495413759481112e-01
3.678379771828634404e+01 1.266853388285762438e-01
4.037017258596554115e+01 1.257358796770756681e-01
4.430621457583882261e+01 1.248008253947882062e-01
4.862601580065353346e+01 1.238798477745593901e-01
5.336699231206309690e+01 1.229726285383236917e-01
5.857020818056667366e+01 1.220788589642613081e-01
6.428073117284321825e+01 1.211982395306124005e-01
7.054802310718645231e+01 1.203304795752882655e-01
7.742636826811269657e+01 1.194752969704697965e-01
8.497534359086446898e+01 1.186324178114308570e-01
9.326033468832198992e+01 1.178015761188664773e-01
1.023531021899026854e+02 1.169825135540493027e-01
1.123324032978027702e+02 1.161749791461744175e-01
1.232846739442065882e+02 1.153787290312893593e-01
1.353047774579807481e+02 1.145935262022400730e-01
1.484968262254465117e+02 1.138191402690952453e-01
1.629750834620643332e+02 1.130553472295405676e-01
1.788649529057435075e+02 1.123019292487635046e-01
1.963040650040272510e+02 1.115586744483742232e-01
2.154434690031884543e+02 1.108253767039334148e-01
2.364489412645407072e+02 1.101018354506813068e-01
2.595024211399737055e+02 1.093878554970824785e-01
2.848035868435802058e+02 1.086832468458237555e-01
3.125715849688235153e+02 1.079878245219189070e-01
3.430469286314919373e+02 1.073014084075946117e-01
3.764935806792471453e+02 1.066238230836474288e-01
4.132012400115338551e+02 1.059548976769779938e-01
4.534878508128581984e+02 1.052944657140242740e-01
4.977023564332113779e+02 1.046423649798293443e-01
5.462277217684342077e+02 1.039984373824926894e-01
5.994842503189408944e+02 1.033625288227670719e-01
6.579332246575681893e+02 1.027344890685745055e-01
7.220809018385471063e+02 1.021141716342263833e-01
7.924828983539177898e+02 1.015014336641437004e-01
8.697490026177833897e+02 1.008961358208824155e-01
9.545484566618347344e+02 1.002981421772802528e-01
1.047615752789665066e+03 9.970732011254823668e-02
1.149756995397736773e+03 9.912354021214006550e-02
1.261856883066021055e+03 9.854667617124059087e-02
1.384886371393873105e+03 9.797660470172082914e-02
1.519911082952934748e+03 9.741320544241602319e-02
1.668100537200059080e+03 9.685636087258885085e-02
1.830738280295369805e+03 9.630595622844649595e-02
2.009233002565047855e+03 9.576187942258694574e-02
2.205130739903045651e+03 9.522402096625520729e-02
2.420128264794383540e+03 9.469227389429568653e-02
2.656087782946686730e+03 9.416653369269255280e-02
2.915053062825178586e+03 9.364669822859421344e-02
3.199267137797384294e+03 9.313266768272349116e-02
3.511191734215134602e+03 9.262434448407901033e-02
3.853528593710531368e+03 9.212163324683757260e-02
4.229242874389498866e+03 9.162444070937170171e-02
4.641588833612781855e+03 9.113267567529986790e-02
5.094138014816380746e+03 9.064624895649109337e-02
5.590810182512228494e+03 9.016507331794822167e-02
6.135907273413175972e+03 8.968906342449878277e-02
6.734150657750828032e+03 8.921813578922384302e-02
7.390722033525782535e+03 8.875220872355966961e-02
8.111308307896872066e+03 8.829120228900896872e-02
8.902150854450392217e+03 8.783503825040153701e-02
9.770099572992256071e+03 8.738364003064659491e-02
1.072267222010325349e+04 8.693693266692148480e-02
1.176811952434999148e+04 8.649484276824397078e-02
1.291549665014882703e+04 8.605729847437722235e-02
1.417474162926807730e+04 8.562422941601897930e-02
1.555676143930472244e+04 8.519556667622844859e-02
1.707352647470692318e+04 8.477124275304583068e-02
1.873817422860386796e+04 8.435119152326227276e-02
2.056512308348651641e+04 8.393534820729854629e-02
2.257019719633921341e+04 8.352364933515347978e-02
2.477076355991714081e+04 8.311603271338405263e-02
2.718588242732940125e+04 8.271243739308098419e-02
2.983647240283340216e+04 8.231280363880491557e-02
3.274549162877731578e+04 8.191707289844971096e-02
3.593813663804625685e+04 8.152518777400077910e-02
3.944206059437664226e+04 8.113709199315749521e-02
4.328761281083061476e+04 8.075273038179019147e-02
4.750810162102793402e+04 8.037204883720278081e-02
5.214008287999695312e+04 7.999499430217442419e-02
5.722367659350220492e+04 7.962151473975309646e-02
6.280291441834259604e+04 7.925155910877600129e-02
6.892612104349708534e+04 7.888507734009286843e-02
7.564633275546290679e+04 7.852202031346801336e-02
8.302175681319752766e+04 7.816233983513916350e-02
9.111627561154904834e+04 7.780598861601126237e-02
1.000000000000000000e+05 7.745292025046394968e-02
